offsetCenter,differenceForward,steeringAngle
0.035,0.0106,0.0
0.038,0.0102,0.0
0.04,0.0103,0.0
0.042,0.0102,0.0
0.044,0.0104,0.0
0.046,0.0101,0.0
0.048,0.0104,0.0
0.05,0.0102,0.0
0.052,0.0104,0.0
0.055,0.0101,0.0
0.056,0.0104,0.0
0.059,0.0101,0.0
0.061,0.0104,0.0
0.063,0.0102,0.0
0.065,0.0104,0.0
0.067,0.0101,0.0
0.069,0.0104,0.0
0.071,0.0101,0.0
0.073,0.0104,0.0
0.075,0.0102,0.0
0.077,0.0104,0.0
0.08,0.0101,0.0
0.082,0.0104,0.0
0.084,0.0101,0.0
0.086,0.0103,0.0
0.088,0.0101,0.0
0.09,0.0105,0.0
0.092,0.0103,0.0
0.094,0.0105,0.0
0.096,0.0103,0.0
0.098,0.0105,0.0
0.101,0.0102,0.0
0.103,0.0106,0.0
0.104,0.0098,-0.1
0.106,0.0091,-0.0
0.108,0.0084,-0.0
0.11,0.0083,-0.0
0.112,0.0079,-0.0
0.113,0.0081,-0.0
0.115,0.0077,-0.0
0.117,0.0081,-0.0
0.119,0.0079,-0.0
0.12,0.008,-0.0
0.122,0.0078,-0.0
0.122,0.0074,-0.1
0.124,0.0063,-0.0
0.126,0.006,-0.0
0.127,0.0054,-0.0
0.128,0.0055,-0.0
0.13,0.0053,-0.0
0.131,0.0049,-0.0
0.132,0.0051,-0.0
0.132,0.0045,-0.1
0.133,0.004,-0.0
0.134,0.0033,-0.0
0.135,0.0034,-0.0
0.136,0.003,-0.0
0.136,0.0032,-0.0
0.137,0.0029,-0.0
0.138,0.0031,-0.0
0.138,0.0028,-0.0
0.139,0.003,-0.0
0.14,0.0028,-0.0
0.14,0.003,-0.0
0.141,0.0027,-0.0
0.141,0.003,-0.0
0.142,0.0027,-0.0
0.142,0.0029,-0.0
0.143,0.0027,-0.0
0.144,0.003,-0.0
0.144,0.0028,-0.0
0.145,0.003,-0.0
0.145,0.0027,-0.0
0.146,0.003,-0.0
0.147,0.0028,-0.0
0.147,0.003,-0.0
0.148,0.0028,-0.0
0.148,0.0031,-0.0
0.149,0.0028,-0.0
0.149,0.003,-0.0
0.15,0.0028,-0.0
0.151,0.0031,-0.0
0.151,0.0028,-0.0
0.152,0.0031,-0.0
0.153,0.0028,-0.0
0.152,0.0024,-0.1
0.153,0.0012,-0.0
0.153,0.0009,-0.0
0.154,0.0004,-0.0
0.154,0.0001,-0.0
0.154,0.0003,-0.0
0.154,0.0,-0.0
0.154,0.0002,-0.0
0.154,0.0001,-0.0
0.154,0.0001,-0.0
0.154,0.0002,-0.0
0.154,0.0002,-0.0
0.154,0.0001,-0.0
0.154,0.0003,-0.0
0.154,0.0002,-0.0
0.154,0.0003,-0.0
0.154,0.0001,-0.0
0.154,0.0004,-0.0
0.154,0.0001,-0.0
0.154,0.0004,-0.0
0.154,0.0001,-0.0
0.154,0.0004,-0.0
0.155,0.0002,-0.0
0.154,0.0005,-0.0
0.155,0.0001,-0.0
0.155,0.0003,-0.0
0.155,0.0001,-0.0
