offsetCenter,differenceForward,steeringAngle
0.182,0.0228,0.0
0.188,0.0233,0.0
0.193,0.0243,0.0
0.2,0.0252,0.1
0.208,0.0293,0.2
0.218,0.0358,0.2
0.227,0.045,0.1
0.237,0.0526,0.1
0.25,0.0609,0.1
0.267,0.0703,0.1
0.283,0.0776,0.2
0.304,0.0886,0.2
0.326,0.1005,0.2
0.35,0.1138,0.2
0.377,0.1261,0.1
0.406,0.1374,0.1
0.437,0.1465,0.1
0.472,0.1557,0.2
0.509,0.1509,0.3
0.545,0.1483,0.2
0.584,0.1458,0.2
0.617,0.1443,0.2
0.637,0.129,0.2
0.668,0.1254,0.1
