offsetCenter,differenceForward,steeringAngle
-0.151,0.0005,-0.1
-0.152,0.0008,-0.1
-0.152,0.002,-0.1
-0.152,0.0046,-0.1
-0.151,0.006,-0.0
-0.149,0.0062,-0.0
-0.149,0.0046,-0.0
-0.148,0.003,-0.0
-0.147,0.0005,-0.0
-0.16,0.0001,-0.1
-0.161,0.0001,-0.2
-0.161,0.0019,-0.1
-0.161,0.0044,-0.1
-0.159,0.0065,-0.0
-0.158,0.0062,-0.0
-0.158,0.0061,-0.1
-0.158,0.005,-0.0
-0.157,0.0036,-0.0
-0.156,0.001,-0.0
-0.155,0.0004,-0.1
-0.155,0.0006,-0.1
-0.155,0.0016,-0.1
-0.153,0.0027,-0.0
-0.169,0.0044,-0.1
-0.167,0.004,-0.0
-0.167,0.0036,-0.1
-0.166,0.0034,-0.0
-0.165,0.0019,-0.0
-0.163,0.0003,-0.0
-0.163,0.0017,-0.1
-0.162,0.0012,-0.1
-0.162,0.0002,-0.1
