offsetCenter,differenceForward,steeringAngle
-0.304,0.0002,-0.1
-0.31,0.0007,-0.1
-0.283,0.0007,-0.1
-0.271,0.0019,-0.1
-0.277,0.0033,-0.1
-0.284,0.0047,-0.1
-0.288,0.0054,-0.0
-0.293,0.0039,-0.0
-0.299,0.0021,-0.1
-0.304,0.0005,-0.0
-0.309,0.0031,-0.1
-0.315,0.0047,-0.1
-0.32,0.0048,-0.1
-0.286,0.0031,-0.1
-0.285,0.0014,-0.1
-0.291,0.0003,-0.1
-0.296,0.0016,-0.1
-0.301,0.003,-0.1
-0.304,0.0034,-0.0
-0.308,0.0026,-0.0
-0.313,0.0007,-0.1
-0.319,0.0001,-0.1
-0.326,0.0002,-0.1
-0.331,0.001,-0.1
-0.294,0.0036,-0.1
-0.3,0.0053,-0.1
-0.304,0.0067,-0.1
-0.31,0.0081,-0.1
-0.315,0.0088,-0.0
-0.32,0.0068,-0.0
-0.326,0.0041,-0.0
