offsetCenter,vehicle rotation,road rotation,steeringAngle,is_junction
-0.122,-179.75628662109375,-179.92672729492188,0.0,True
-0.122,-179.75628662109375,-179.92672729492188,0.0,True
-0.121,-179.75628662109375,-179.92672729492188,0.0,True
-0.121,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.12,-179.75628662109375,-179.92672729492188,0.0,True
-0.119,-179.75628662109375,-179.92672729492188,0.0,True
-0.119,-179.75628662109375,-179.92672729492188,0.0,True
-0.119,-179.75628662109375,-179.92672729492188,0.0,True
-0.118,-179.75628662109375,-179.92672729492188,0.0,True
-0.118,-179.75628662109375,-179.92672729492188,0.0,True
-0.117,-179.75628662109375,-179.92672729492188,0.0,True
-0.117,-179.75628662109375,-179.92672729492188,0.0,True
-0.117,-179.75628662109375,-179.92672729492188,0.0,True
-0.116,-179.75628662109375,-179.92672729492188,0.0,True
-0.052,-179.75628662109375,-179.92672729492188,0.0,True
-0.115,-179.75628662109375,-179.92672729492188,0.0,True
-0.114,-179.75628662109375,-179.92672729492188,0.0,True
-0.113,-179.75628662109375,-179.92672729492188,0.0,True
-0.113,-179.75628662109375,-179.92672729492188,0.0,True
-0.112,-179.75628662109375,-179.92672729492188,0.0,True
-0.111,-179.75628662109375,-179.92672729492188,0.0,True
-0.11,-179.75628662109375,-179.92672729492188,0.0,True
-0.11,-179.75628662109375,-179.92672729492188,0.0,True
-0.109,-179.75628662109375,-179.92672729492188,0.0,True
-0.108,-179.75628662109375,-179.92672729492188,0.0,True
-0.107,-179.75628662109375,-179.92672729492188,0.0,True
-0.107,-179.75628662109375,-179.92672729492188,0.0,True
-0.106,-179.75628662109375,-179.92672729492188,0.0,True
-0.105,-179.75628662109375,-179.92672729492188,0.0,True
-0.104,-179.75628662109375,-179.92672729492188,0.0,True
-0.103,-179.75628662109375,-179.92672729492188,0.0,True
