offsetCenter,differenceForward,steeringAngle
-0.39,0.0034,-0.1
-0.398,0.0021,-0.1
-0.407,0.001,-0.1
-0.416,0.0008,-0.1
-0.424,0.0006,-0.0
-0.43,0.0009,-0.0
-0.438,0.0044,-0.0
-0.41,0.0048,-0.1
-0.365,0.0029,-0.1
-0.374,0.0035,-0.1
-0.381,0.0035,-0.1
-0.39,0.0025,-0.1
-0.397,0.0016,-0.1
-0.404,0.0002,-0.1
-0.412,0.001,-0.1
-0.418,0.0015,-0.0
-0.424,0.0004,-0.0
-0.429,0.0033,-0.0
-0.426,0.0057,-0.1
-0.375,0.0025,-0.1
-0.377,0.0028,-0.1
-0.383,0.0024,-0.1
-0.39,0.0019,-0.1
-0.396,0.0005,-0.1
-0.402,0.0005,-0.1
-0.409,0.0022,-0.1
-0.413,0.0022,-0.0
-0.418,0.0007,-0.0
-0.423,0.0029,-0.0
-0.427,0.0061,-0.0
-0.389,0.0055,-0.1
-0.378,0.0056,-0.1
-0.383,0.0065,-0.1
-0.388,0.0061,-0.1
-0.395,0.0049,-0.1
-0.4,0.0039,-0.1
-0.403,0.0025,-0.1
-0.406,0.0013,-0.1
-0.41,0.0001,-0.1
-0.413,0.0003,-0.0
-0.416,0.0018,-0.0
-0.385,0.0006,-0.1
-0.381,0.0003,-0.1
